direction,model,method,fraction,seed,n_pool_profiles,n_pool_windows,n_test_windows,rmse,mae,max_error,mape_pct,r2,signed_bias,recal_a,recal_b,train_time_s,device,smoke,timestamp
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.0,0,0,0,17177,0.11033847275377302,0.08703277772121705,0.36568963527679443,17.20749327315562,0.7881539897841383,0.07377370690462035,1.0,0.0,66.761,cuda,False,2026-06-09T23:25:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.0,0,0,0,17177,0.11033847275377302,0.08703277772121705,0.36568963527679443,17.20749327315562,0.7881539897841383,0.07377370690462035,1.0,0.0,66.761,cuda,False,2026-06-09T23:25:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.05,0,2,1212,17177,0.07138764502295823,0.05644714954589308,0.2855933899505714,11.027529244496055,0.9113226996357937,-0.012896909133163423,0.8164407907814681,0.03840258472708102,0.0,cuda,False,2026-06-09T23:25:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.05,0,2,1212,17177,0.08350777727383268,0.06544509473754849,0.39490530778816824,16.060024735085726,0.8786554708492348,-0.01554123952681267,1.0,-0.08931494643143302,0.0,cuda,False,2026-06-09T23:25:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.1,0,4,2139,17177,0.07319067002148558,0.05479688929838303,0.3141762393671651,11.190714560965707,0.9067867182927235,0.021784845766844193,0.8383357558751032,0.058165592828415574,0.0,cuda,False,2026-06-09T23:25:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.1,0,4,2139,17177,0.08670778543293482,0.06358655841827636,0.35132442997022245,14.33032196948779,0.8691774708816394,0.02803963829113315,1.0,-0.045734068613487215,0.0,cuda,False,2026-06-09T23:25:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.2,0,8,5402,17177,0.07279478236871234,0.05427122315716452,0.30961244071664673,11.370545254104588,0.9077923706808951,0.018573159504741747,0.8733728788022378,0.031080382983676505,0.0,cuda,False,2026-06-09T23:25:04+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.2,0,8,5402,17177,0.08553790816908016,0.06279794496205407,0.35518318749253935,14.314010633173199,0.8726838189526037,0.02418088076881626,1.0,-0.049592826135804124,0.0,cuda,False,2026-06-09T23:25:04+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.5,0,21,12741,17177,0.07005201389673209,0.05363041105118201,0.29704252669824616,10.782483191782745,0.9146098841648453,0.004242283879006402,0.8316442559868837,0.045182471529259825,0.0,cuda,False,2026-06-09T23:25:04+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.5,0,21,12741,17177,0.08246852061769191,0.0617014571627972,0.3710551481339026,14.629395225917218,0.8816569493748875,0.00830892012745296,1.0,-0.06546478677716741,0.0,cuda,False,2026-06-09T23:25:04+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,1.0,0,42,27105,17177,0.06988218782841751,0.054100535726270604,0.29146990380504545,10.92762460007393,0.9150234023206277,-0.0009541973705398455,0.8378004418128578,0.035791300898364124,0.0,cuda,False,2026-06-09T23:25:04+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,1.0,0,42,27105,17177,0.08206040821840929,0.06219639591220859,0.37798862004870115,14.936982864942077,0.8828253409381397,0.0013754482126544247,1.0,-0.07239825869196594,0.0,cuda,False,2026-06-09T23:25:05+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.0,1,0,0,17177,0.11018009851700916,0.08525131745368578,0.3659766912460327,16.997565439329136,0.7887616993287457,0.0701726998499678,1.0,0.0,35.667,cuda,False,2026-06-09T23:25:40+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.0,1,0,0,17177,0.11018009851700916,0.08525131745368578,0.3659766912460327,16.997565439329136,0.7887616993287457,0.0701726998499678,1.0,0.0,35.667,cuda,False,2026-06-09T23:25:40+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.05,1,2,1038,17177,0.07825227773928232,0.0635410509121731,0.2569375657161893,12.167841314642256,0.893448313586507,-0.02819917414000741,0.8152253734465691,0.026864110633617704,0.0,cuda,False,2026-06-09T23:25:40+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.05,1,2,1038,17177,0.0928931516213939,0.07635436371304194,0.327335747479244,18.55262887702563,0.8498470919914077,-0.03759908660022345,1.0,-0.10777178645019127,0.0,cuda,False,2026-06-09T23:25:40+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.1,1,4,2194,17177,0.073522629384886,0.05716133534188399,0.2949536406993377,11.226188117481591,0.9059392552667603,0.01014071898894838,0.8242564072508632,0.05908297712733539,0.0,cuda,False,2026-06-09T23:25:40+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.1,1,4,2194,17177,0.08667866662788594,0.06548011712983928,0.31305927880033657,14.945601924430067,0.8692653235710753,0.017255287404271548,1.0,-0.05291741244569625,0.0,cuda,False,2026-06-09T23:25:40+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.2,1,8,4212,17177,0.07276518522396624,0.057382916721754045,0.28329629073096885,11.24795289419823,0.9078673356073126,-0.0013163958188474902,0.8298408086420654,0.043840883722608935,0.0,cuda,False,2026-06-09T23:25:41+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.2,1,8,4212,17177,0.08494510439433431,0.06590431719743134,0.2953302239634783,15.536150127368542,0.8744423839467139,-0.00047376743258662054,1.0,-0.07064646728255441,0.0,cuda,False,2026-06-09T23:25:41+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.5,1,21,15809,17177,0.0728001075840319,0.05758505966433783,0.28304122608070137,11.579942642811037,0.9077788795095655,-0.0007938123300565879,0.8515288045824196,0.029663843259962276,0.0,cuda,False,2026-06-09T23:25:41+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.5,1,21,15809,17177,0.0849542447719479,0.06572346004119013,0.2971371829756455,15.450404261518694,0.8744153616532846,0.0013331915795804887,1.0,-0.06883950827038732,0.0,cuda,False,2026-06-09T23:25:41+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,1.0,1,42,27105,17177,0.07273211394818613,0.05739952456382465,0.28322793277697933,11.311731100622238,0.9079510638995008,-0.0012174053400977234,0.8345080250187014,0.04077654247512555,0.0,cuda,False,2026-06-09T23:25:41+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,1.0,1,42,27105,17177,0.08495112327156779,0.0657430580849965,0.2969207009003376,15.460294367457509,0.8744245902750085,0.0011167095042728106,1.0,-0.069055990345695,0.0,cuda,False,2026-06-09T23:25:42+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.0,2,0,0,17177,0.10403185566017498,0.08284389425368709,0.34705615043640137,16.650774256703365,0.8116788737107404,0.06900378935658334,1.0,0.0,79.72,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.0,2,0,0,17177,0.10403185566017498,0.08284389425368709,0.34705615043640137,16.650774256703365,0.8116788737107404,0.06900378935658334,1.0,0.0,79.72,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.05,2,2,1463,17177,0.07179445772443978,0.058913195393161595,0.2585678762041771,12.779545539392004,0.9103091393332875,-0.020198335065518908,0.8971472600039363,-0.01961113265307579,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.05,2,2,1463,17177,0.08066830002139731,0.06450279275940336,0.29346152455612806,15.858562914846482,0.8867672220348953,-0.021125117320630833,1.0,-0.09012890667721415,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.1,2,4,3490,17177,0.06836646973463659,0.0542196903880083,0.2833298619360858,11.3690106040188,0.918669646175922,0.0041418671287478835,0.8727809879318792,0.02121548535542484,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.1,2,4,3490,17177,0.07827258474890898,0.060553452696403755,0.2861451650897633,14.316247452850323,0.8933930046054056,0.008092804009945284,1.0,-0.06091098534663803,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.2,2,8,5525,17177,0.06816991524677171,0.054392178613148524,0.2800140356018296,11.317765687336042,0.9191366255694254,0.00032913928328698615,0.8660493994153906,0.021957404484476813,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.2,2,8,5525,17177,0.07794547490215738,0.060615716978913055,0.2818461733038339,14.446681729264977,0.8942821877246001,0.0037938122240158616,1.0,-0.06520997713256746,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.5,2,21,14340,17177,0.06816004770538592,0.05433502821325934,0.2806800641936724,11.274493580301655,0.9191600336943017,0.000819614693467017,0.8636711579428511,0.024057017218043535,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.5,2,21,14340,17177,0.07789145761926704,0.0606718415804076,0.28049676765858567,14.494444647849129,0.8944286647387222,0.0024444065787676637,1.0,-0.06655938277781566,0.0,cuda,False,2026-06-09T23:27:02+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,1.0,2,42,27105,17177,0.06816411273224252,0.05447196350499481,0.27931344336027697,11.184189127079872,0.9191503909066442,-0.0011795377120734246,0.8551021715917215,0.02785570995161343,0.0,cuda,False,2026-06-09T23:27:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,1.0,2,42,27105,17177,0.0778574248324576,0.060763991837903375,0.27887367405915786,14.556512652183654,0.894520898263257,0.0008213129793398367,1.0,-0.0681824763772435,0.0,cuda,False,2026-06-09T23:27:03+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.0,3,0,0,17177,0.09985298354503265,0.08053876023329462,0.31391721963882446,16.086893247115025,0.8265044084279056,0.06615934898628861,1.0,0.0,41.401,cuda,False,2026-06-09T23:27:44+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.0,3,0,0,17177,0.09985298354503265,0.08053876023329462,0.31391721963882446,16.086893247115025,0.8265044084279056,0.06615934898628861,1.0,0.0,41.401,cuda,False,2026-06-09T23:27:44+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.05,3,2,1447,17177,0.07741381795058613,0.06077067358899512,0.30187776721932913,12.49931932020813,0.8957194468838255,0.04423105759122411,0.8735457220925157,0.06327199924649414,0.0,cuda,False,2026-06-09T23:27:44+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.05,3,2,1447,17177,0.09249271116513591,0.07288428430347207,0.3021760914441257,15.07762889667531,0.8511388492554357,0.05441822079158988,1.0,-0.011741128194698731,0.0,cuda,False,2026-06-09T23:27:44+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.1,3,4,3125,17177,0.06374676230614856,0.049920421091933356,0.2670681229321774,10.32535819556026,0.9292897103671566,0.00760670468089406,0.8551056896410248,0.0390718691485883,0.0,cuda,False,2026-06-09T23:27:45+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.1,3,4,3125,17177,0.07595063246506097,0.05734568658036889,0.3174211512970925,13.685245234926526,0.8996241717615846,0.013226477508684671,1.0,-0.052932871477603914,0.0,cuda,False,2026-06-09T23:27:45+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.2,3,8,5079,17177,0.06517165325634018,0.052290731033343724,0.27930460210166347,10.415845462390733,0.9260932969877432,-0.014417015960389364,0.8314659346005291,0.03297575517648407,0.0,cuda,False,2026-06-09T23:27:45+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.2,3,8,5079,17177,0.07656536266145057,0.05958209731491145,0.34703957484413445,15.046011564603154,0.8979927498466267,-0.016391946038357346,1.0,-0.08255129502464593,0.0,cuda,False,2026-06-09T23:27:45+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.5,3,21,13757,17177,0.06331156476786677,0.04998790056637273,0.2703169689443241,10.246945218063415,0.9302518894587303,0.001103637956692103,0.8482091802458488,0.037215419483171225,0.0,cuda,False,2026-06-09T23:27:45+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.5,3,21,13757,17177,0.07501982408402381,0.05693222143693007,0.32478118686514157,13.851472394272726,0.9020693955141786,0.0058664419406355625,1.0,-0.060292907045653044,0.0,cuda,False,2026-06-09T23:27:45+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,1.0,3,42,27105,17177,0.06333935960331998,0.05018922310955377,0.2723910412306557,10.254233578901907,0.9301906348424572,-0.0017465821793696298,0.8462200186339345,0.0357054240534031,0.0,cuda,False,2026-06-09T23:27:45+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,1.0,3,42,27105,17177,0.07479068509072637,0.05708211732169833,0.33035146705070956,14.0574364918848,0.9026667163074704,0.0002961617550676129,1.0,-0.06586318723122103,0.0,cuda,False,2026-06-09T23:27:46+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.0,4,0,0,17177,0.09902061993680027,0.07977798365461207,0.3117169141769409,15.693791704985161,0.8293848334803834,0.06664715642499348,1.0,0.0,36.392,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.0,4,0,0,17177,0.09902061993680027,0.07977798365461207,0.3117169141769409,15.693791704985161,0.8293848334803834,0.06664715642499348,1.0,0.0,36.392,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.05,4,2,1401,17177,0.07110188959547817,0.058247071989790344,0.25492064309770646,12.036802516180481,0.9120312060858604,-0.03435923264319305,0.864280285227059,-0.009497179159841041,0.0,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.05,4,2,1401,17177,0.08785794567814782,0.07153697462075674,0.31308280523975435,18.0361560779973,0.8656837862749585,-0.04853636683615365,1.0,-0.11518352326114717,0.0,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.1,4,4,2067,17177,0.06517092354384042,0.05114062007517285,0.25665229467648665,9.52440205083207,0.9260949520122941,-0.005694243054247564,0.7883710700537964,0.07034970627149675,0.0,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.1,4,4,2067,17177,0.07400697938015816,0.05734269421355349,0.27521383189238036,14.215619834596232,0.90469587250242,-0.010667393488779684,1.0,-0.07731454991377316,0.0,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.2,4,8,5549,17177,0.062468209929609976,0.04903929745600914,0.26046233650284634,9.973641922915629,0.9320977016310138,0.005520185950916389,0.860201028209047,0.0331326842562006,0.0,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.2,4,8,5549,17177,0.0737068511116029,0.05601405690625672,0.25621216053102525,13.338395065410126,0.9054672987570577,0.008334277872575421,1.0,-0.058312878552418096,0.0,cuda,False,2026-06-09T23:28:22+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,0.5,4,21,14148,17177,0.062459139186253336,0.049462133801028284,0.25222003778759605,9.848129169970402,0.932117419807816,-0.004334213265238813,0.844562041656109,0.03382289387318979,0.0,cuda,False,2026-06-09T23:28:23+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,0.5,4,21,14148,17177,0.073234164745383,0.05606563494268271,0.2646027662227041,13.62961828017297,0.906675898413296,-5.6327819103492225e-05,1.0,-0.06670348424409696,0.0,cuda,False,2026-06-09T23:28:23+00:00
cross_A_train_PAN_test_LG,bilstm,recal_affine,1.0,4,42,27105,17177,0.06224888361543053,0.049179986869842984,0.2546764489633906,9.88641379541985,0.9325736754599279,-0.0011916671500013269,0.8512182365307007,0.03247749116692488,0.0,cuda,False,2026-06-09T23:28:23+00:00
cross_A_train_PAN_test_LG,bilstm,recal_bias,1.0,4,42,27105,17177,0.07323931140112522,0.05601649817134518,0.263676368647606,13.589768654046505,0.9066627809317984,0.0008700697559946517,1.0,-0.06577708666899881,0.0,cuda,False,2026-06-09T23:28:23+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.0,0,0,0,17177,0.10367602649996863,0.08479785713866902,0.34046757221221924,16.411423449399024,0.8129649326296584,0.07286749730887429,1.0,0.0,24.545,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.0,0,0,0,17177,0.10367602649996863,0.08479785713866902,0.34046757221221924,16.411423449399024,0.8129649326296584,0.07286749730887429,1.0,0.0,24.545,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.05,0,2,1212,17177,0.06545262913516621,0.05195125543492057,0.20043792729710108,10.449062281227786,0.9254546522938684,-0.022471775766471712,0.8489443548281045,0.007449827230499505,0.0,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.05,0,2,1212,17177,0.07828835554358195,0.06108229939260027,0.2578915719237953,15.263107032082427,0.8933500407396542,-0.026268237606563976,1.0,-0.09913573491543827,0.0,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.1,0,4,2139,17177,0.06742540490808706,0.054724537847313334,0.23379231454304206,11.118845261244093,0.9208932615993429,0.02765590865879896,0.8447212278574829,0.06045123028636861,0.0,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.1,0,4,2139,17177,0.08150435873054458,0.06359993162786354,0.302297541458036,13.603995930978371,0.8844079350904094,0.034697466554691046,1.0,-0.03817003075418321,0.0,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.2,0,8,5402,17177,0.06381577021031752,0.051042858827198154,0.23205637030183446,10.51052460964285,0.9291365352141409,0.01589119257352611,0.8739620864916827,0.028788935744100623,0.0,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.2,0,8,5402,17177,0.07670403384850899,0.05922711485396896,0.2886823542362307,13.261560706660946,0.8976229148261861,0.02108227933288562,1.0,-0.051785217975988646,0.0,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.5,0,21,12741,17177,0.061874403070158276,0.04955029253648902,0.2130071464111074,9.954580430352495,0.9333824898691365,0.006560795322234105,0.8410952067135403,0.04182352192928461,0.0,cuda,False,2026-06-09T23:28:48+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.5,0,21,12741,17177,0.07453561320177461,0.05725242445243214,0.27839411625036425,13.258992066703176,0.903329489982377,0.010794041347019412,1.0,-0.06207345596185489,0.0,cuda,False,2026-06-09T23:28:49+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,1.0,0,42,27105,17177,0.06147733024075369,0.048969484565261574,0.20615931881529137,9.87823476408459,0.9342347688529147,-0.000501000595406656,0.8483959568430944,0.029793771742071998,0.0,cuda,False,2026-06-09T23:28:49+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,1.0,0,42,27105,17177,0.07377018424115576,0.05658799329898305,0.26933032812489155,13.455963364616103,0.9053047731862963,0.0017302532215466137,1.0,-0.07113724408732763,0.0,cuda,False,2026-06-09T23:28:49+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.0,1,0,0,17177,0.10586533649452362,0.08683086419486191,0.3273041844367981,16.941426166992752,0.804982350847854,0.07746147862673777,1.0,0.0,16.078,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.0,1,0,0,17177,0.10586533649452362,0.08683086419486191,0.3273041844367981,16.941426166992752,0.804982350847854,0.07746147862673777,1.0,0.0,16.078,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.05,1,2,1038,17177,0.07012154579685782,0.05773229562682383,0.20785952393899376,12.240443364101484,0.9144402877948732,-0.02758969981821321,0.8957562923609997,-0.03363738588488415,0.0,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.05,1,2,1038,17177,0.0790784165841989,0.06382267544251886,0.24046764506999696,15.648882141925826,0.8911866247481431,-0.0323451258987493,1.0,-0.10980660452548709,0.0,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.1,1,4,2194,17177,0.06678634367132034,0.05327888548959079,0.2349670710876013,10.756051701412595,0.9223857101292743,0.017585519262514497,0.856824735989293,0.03820850861346895,0.0,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.1,1,4,2194,17177,0.07617617571062,0.059173346340359013,0.2742480524750248,13.26431465549999,0.8990271338200028,0.02440534666496449,1.0,-0.053056131961773285,0.0,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.2,1,8,4212,17177,0.06430383529559393,0.051776227503558814,0.2184141102447016,10.502554711116757,0.9280484580748879,0.0017272155828378503,0.8670178727071557,0.015367236200305782,0.0,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.2,1,8,4212,17177,0.07221610379594628,0.05689384662711353,0.25266703713069694,13.434554370995317,0.9092525438386658,0.002824331320636632,1.0,-0.0746371473061011,0.0,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.5,1,21,15809,17177,0.06437168414986946,0.05198554322273259,0.21520365898270555,10.855325879921708,0.9278965416257042,0.00014288194541927008,0.8908789082570363,-0.002563475378010603,0.0,cuda,False,2026-06-09T23:29:05+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.5,1,21,15809,17177,0.07218211507179693,0.056923029162074666,0.251594543753471,13.468455246066918,0.9093379448573835,0.0017518379434106027,1.0,-0.07570964068332715,0.0,cuda,False,2026-06-09T23:29:06+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,1.0,1,42,27105,17177,0.06426548359486771,0.051801673617403926,0.217219482137593,10.53582692573514,0.9281342582794538,0.0006982972443307815,0.8694494352336314,0.012672537683834304,0.0,cuda,False,2026-06-09T23:29:06+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,1.0,1,42,27105,17177,0.07221335861490492,0.056895299964274386,0.2525959516012499,13.436716438195043,0.9092594429497558,0.002753245791189603,1.0,-0.07470823283554817,0.0,cuda,False,2026-06-09T23:29:06+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.0,2,0,0,17177,0.10841584731498431,0.08973055526830198,0.33954089879989624,17.31787207804038,0.795472415603361,0.07169909690761966,1.0,0.0,54.127,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.0,2,0,0,17177,0.10841584731498431,0.08973055526830198,0.33954089879989624,17.31787207804038,0.795472415603361,0.07169909690761966,1.0,0.0,54.127,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.05,2,2,1463,17177,0.07566636143296322,0.05955865542896531,0.21072509954839325,13.113050954032529,0.900374146854255,-0.025252702737642074,0.9143043295488887,-0.038738443044279584,0.0,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.05,2,2,1463,17177,0.08552569578408772,0.0669015923624828,0.2544389200165756,16.180660735612726,0.8727201706300974,-0.026484130865379842,1.0,-0.09818322777299952,0.0,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.1,2,4,3490,17177,0.06954502732023213,0.054621313706243645,0.22832608014355815,11.38259059230221,0.9158413972380469,-0.005188046789005893,0.8836159425643255,0.002172937197860901,0.0,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.1,2,4,3490,17177,0.08137161487480798,0.06304397299512143,0.26499500445018187,14.651465835562135,0.8847841515614264,-0.00284679744209473,1.0,-0.07454589434971441,0.0,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.2,2,8,5525,17177,0.06832711245922357,0.05380129551516758,0.2365218162064981,10.792121782355277,0.9187632598958309,-0.0023622404123154928,0.8471424712774362,0.02977529505401799,0.0,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.2,2,8,5525,17177,0.08133056787671934,0.06302827365241392,0.2690358787289572,14.50708968143592,0.884900360927694,0.0011940768366806077,1.0,-0.07050502007093905,0.0,cuda,False,2026-06-09T23:30:00+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.5,2,21,14340,17177,0.06834575131600522,0.054060348064713645,0.24117773927461922,10.875329227560684,0.9187189329388591,0.002495795940438875,0.8485152589142362,0.033700792156915564,0.0,cuda,False,2026-06-09T23:30:01+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.5,2,21,14340,17177,0.08145365239258447,0.06318587167032151,0.27247451561473235,14.415785918188382,0.8845517170222992,0.004632713722455772,1.0,-0.06706638318516386,0.0,cuda,False,2026-06-09T23:30:01+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,1.0,2,42,27105,17177,0.06828445339580246,0.05380548547577813,0.23757801757803182,10.763970890118605,0.9188646662427665,-0.0018246762939656555,0.8436197992747184,0.03270582208873241,0.0,cuda,False,2026-06-09T23:30:01+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,1.0,2,42,27105,17177,0.08132216947834323,0.06301115675822183,0.26808633615699695,14.537231474531204,0.8849241306550578,0.00024453426472035076,1.0,-0.07145456264289933,0.0,cuda,False,2026-06-09T23:30:01+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.0,3,0,0,17177,0.10594946413801677,0.08706319769996769,0.3487018346786499,17.243353922518505,0.8046722796837662,0.07309589592773881,1.0,0.0,29.926,cuda,False,2026-06-09T23:30:31+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.0,3,0,0,17177,0.10594946413801677,0.08706319769996769,0.3487018346786499,17.243353922518505,0.8046722796837662,0.07309589592773881,1.0,0.0,29.926,cuda,False,2026-06-09T23:30:31+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_affine,0.05,3,2,1447,17177,0.09230551909700442,0.07583295027603885,0.3429793391586582,15.511894199405734,0.8517407870361047,0.0661982243700538,0.866720005951779,0.08382604115913461,0.0,cuda,False,2026-06-09T23:30:31+00:00
cross_A_train_PAN_test_LG,cnn_bilstm_attn,recal_bias,0.05,3,2,1447,17177,0.11111296043757835,0.09248404360277135,0.3560037684949332,18.033599393094633,0.7851695737575866,0.08039782974402214,1.0,0.007301933816283344,0.0,cuda,False,2026-06-09T23:30:31+00:00
