direction,condition,model,seed,mae,rmse,max_error,mape_pct,r2,signed_bias,n_train,n_test,device,smoke,timestamp
cross_B_train_LG_test_PAN,C2_ocv_mean,tcn,1,0.07580372591271713,0.09560133446666266,0.45796316862106323,14.08982439179985,0.874418392011698,-0.05570003762841225,38165,52633,cuda,False,2026-06-11T16:50:58+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,tcn,2,0.07171218039511212,0.09380974827696088,0.4291919469833374,13.62903348694799,0.8790811322695663,-0.06031779572367668,38165,52633,cuda,False,2026-06-11T16:51:51+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,tcn,3,0.07884465605702828,0.09769911318661954,0.5100620985031128,14.218485829276107,0.8688466542733282,-0.05411810800433159,38165,52633,cuda,False,2026-06-11T16:52:45+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,tcn,4,0.07573162295459204,0.09601453424506254,0.44066476821899414,14.231132230952861,0.8733304902425814,-0.06048557534813881,38165,52633,cuda,False,2026-06-11T16:53:35+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,transformer,0,0.06989603259833402,0.08656884585689507,0.3218843340873718,13.177490343602358,0.8970274694541789,-0.05763085186481476,38165,52633,cuda,False,2026-06-11T16:56:06+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,transformer,1,0.08199318619998985,0.09595856138118894,0.3122558295726776,14.192786095722534,0.8734781343188557,-0.04636871814727783,38165,52633,cuda,False,2026-06-11T16:57:22+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,transformer,2,0.07488144126140536,0.08807152999730948,0.2979242503643036,13.603559956221225,0.89342159592151,-0.049929458647966385,38165,52633,cuda,False,2026-06-11T16:58:57+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,transformer,3,0.07565637654324513,0.08997650235877346,0.29286038875579834,13.695390594366103,0.8887611873941603,-0.04397930949926376,38165,52633,cuda,False,2026-06-11T17:00:13+00:00
cross_B_train_LG_test_PAN,C2_ocv_mean,transformer,4,0.06431627785614463,0.08377409013816982,0.3116009533405304,12.791509739066118,0.9035688002575422,-0.05687708035111427,38165,52633,cuda,False,2026-06-11T17:02:19+00:00
cross_B_train_LG_test_PAN,C4_coral,bilstm,0,0.06849713273551823,0.08584380241094305,0.25079989433288574,13.015495087146336,0.8987451060493626,-0.05075176805257797,38165,52633,cuda,False,2026-06-11T17:03:29+00:00
